modelo,barrio,comercios_barrio,cids_barrio,almacenes_barrio,paquetes,comercios_seleccionados,semilla,total_kms_walk,total_hours_walk,total_kms_drive,total_hours_drive,distance_cost_van,distance_cost_ona,time_cost_van,time_cost_ona,total_cost
M1,LA GRAN VIA,311,37,41,850,199,1,54.238,11.7378,6.562,0.2586,1.2074,0.0,301.829,0.0,303.0364
M2,LA GRAN VIA,311,37,41,850,199,1,110.534,23.7517,1.136,0.0381,0.209,6.0794,0.9598,332.7015,339.9496
M1,LA GRAN VIA,311,37,41,850,205,2,36.446,7.8765,6.506,0.2542,1.1971,0.0,204.5667,0.0,205.7638
M2,LA GRAN VIA,311,37,41,850,205,2,110.914,23.82,0.3601,0.0243,0.0663,6.1003,0.6106,333.6589,340.436
M1,LA GRAN VIA,311,37,41,850,190,3,41.033,9.1303,6.823,0.2572,1.2554,0.0,236.1908,0.0,237.4462
M2,LA GRAN VIA,311,37,41,850,190,3,104.949,22.6166,0.8092,0.0274,0.1489,5.7722,0.6899,316.8023,323.4133
M1,LA GRAN VIA,311,37,41,850,208,4,53.278,11.5342,7.286,0.2675,1.3406,0.0,296.9304,0.0,298.271
M2,LA GRAN VIA,311,37,41,850,208,4,100.252,21.6361,0.8975,0.029,0.1651,5.5139,0.7308,303.0677,309.4775
M1,LA GRAN VIA,311,37,41,850,204,5,55.058,12.0117,6.644,0.2772,1.2225,0.0,309.1896,0.0,310.4121
M2,LA GRAN VIA,311,37,41,850,204,5,98.33,21.2006,0.5873,0.0243,0.1081,5.4082,0.6119,296.9669,303.095
M1,LA GRAN VIA,311,37,41,900,208,1,56.864,12.2819,6.194,0.2564,1.1397,0.0,315.4632,0.0,316.6029
M2,LA GRAN VIA,311,37,41,900,208,1,112.111,24.1536,0.4737,0.0223,0.0872,6.1661,0.5614,338.3316,345.1462
M1,LA GRAN VIA,311,37,41,900,214,2,56.458,12.3089,5.13,0.257,0.9439,0.0,316.1576,0.0,317.1015
M2,LA GRAN VIA,311,37,41,900,214,2,120.343,25.6075,0.8435,0.0337,0.1552,6.6189,0.8474,358.6975,366.319
M1,LA GRAN VIA,311,37,41,900,199,3,59.745,13.0578,6.641,0.2661,1.2219,0.0,335.2302,0.0,336.4521
M2,LA GRAN VIA,311,37,41,900,199,3,114.213,24.6414,0.7444,0.037,0.137,6.2817,0.9313,345.1642,352.5141
M1,LA GRAN VIA,311,37,41,900,217,4,57.596,12.4556,6.535,0.2697,1.2024,0.0,320.1681,0.0,321.3706
M2,LA GRAN VIA,311,37,41,900,217,4,108.581,23.3877,0.6974,0.0266,0.1283,5.972,0.6694,327.6039,334.3736
M1,LA GRAN VIA,311,37,41,900,212,5,57.247,12.5059,6.396,0.2636,1.1769,0.0,321.2806,0.0,322.4575
M2,LA GRAN VIA,311,37,41,900,212,5,101.478,21.8108,0.5455,0.0242,0.1004,5.5813,0.6082,305.515,311.8049
M1,LA MALVA-ROSA,99,18,126,50,16,1,8.279,1.8453,3.138,0.1614,0.5774,0.0,50.4873,0.0,51.0647
M2,LA MALVA-ROSA,99,18,126,50,16,1,6.71,1.4756,0.7839,0.0291,0.1442,0.369,0.7331,20.6688,21.9152
M1,LA MALVA-ROSA,99,18,126,50,15,2,4.895,1.0522,3.718,0.1553,0.6841,0.0,30.3815,0.0,31.0657
M2,LA MALVA-ROSA,99,18,126,50,15,2,10.799,2.2742,0.887,0.0344,0.1632,0.5939,0.866,31.8554,33.4785
M1,LA MALVA-ROSA,99,18,126,50,15,3,8.263,1.7131,3.171,0.1767,0.5835,0.0,47.5457,0.0,48.1292
M2,LA MALVA-ROSA,99,18,126,50,15,3,8.58,1.8953,0.7287,0.0299,0.1341,0.4719,0.752,26.5482,27.9061
M1,LA MALVA-ROSA,99,18,126,50,18,4,5.121,1.0956,2.433,0.1575,0.4477,0.0,31.5267,0.0,31.9744
M2,LA MALVA-ROSA,99,18,126,50,18,4,7.038,1.5506,0.6186,0.0448,0.1138,0.3871,1.126,21.7193,23.3462
M1,LA MALVA-ROSA,99,18,126,50,17,5,7.102,1.5622,2.803,0.1761,0.5158,0.0,43.7369,0.0,44.2526
M2,LA MALVA-ROSA,99,18,126,50,17,5,9.07,1.97,0.8832,0.0329,0.1625,0.4988,0.8274,27.5948,29.0836
M1,LA MALVA-ROSA,99,18,126,100,32,1,12.789,2.8028,3.425,0.1814,0.6302,0.0,75.0808,0.0,75.711
M2,LA MALVA-ROSA,99,18,126,100,32,1,15.835,3.5217,1.0753,0.0397,0.1979,0.8709,0.9996,49.33,51.3983
M1,LA MALVA-ROSA,99,18,126,100,30,2,12.175,2.6384,2.206,0.1767,0.4059,0.0,70.8258,0.0,71.2317
M2,LA MALVA-ROSA,99,18,126,100,30,2,14.163,3.0508,1.0212,0.049,0.1879,0.779,1.2334,42.7345,44.9348
M1,LA MALVA-ROSA,99,18,126,100,34,3,13.3,2.8508,3.202,0.17,0.5892,0.0,76.0037,0.0,76.5929
M2,LA MALVA-ROSA,99,18,126,100,34,3,12.845,2.8447,0.8405,0.0334,0.1546,0.7065,0.8414,39.8474,41.5498
M1,LA MALVA-ROSA,99,18,126,100,33,4,8.435,1.8106,2.417,0.1845,0.4447,0.0,50.1946,0.0,50.6393
M2,LA MALVA-ROSA,99,18,126,100,33,4,12.887,2.8423,1.1711,0.0498,0.2155,0.7088,1.2539,39.8128,41.991
M1,LA MALVA-ROSA,99,18,126,100,29,5,10.946,2.4047,2.431,0.1706,0.4473,0.0,64.7941,0.0,65.2414
M2,LA MALVA-ROSA,99,18,126,100,29,5,12.244,2.7197,0.7194,0.0269,0.1324,0.6734,0.6756,38.0967,39.5781
M1,LA MALVA-ROSA,99,18,126,150,46,1,16.838,3.6503,4.498,0.1964,0.8276,0.0,96.7821,0.0,97.6098
M2,LA MALVA-ROSA,99,18,126,150,46,1,20.411,4.5494,1.1458,0.0414,0.2108,1.1226,1.0424,63.7262,66.102
M1,LA MALVA-ROSA,99,18,126,150,41,2,15.351,3.2792,3.908,0.2503,0.7191,0.0,88.801,0.0,89.52
M2,LA MALVA-ROSA,99,18,126,150,41,2,24.146,5.0783,2.3441,0.0981,0.4313,1.328,2.4673,71.1345,75.3612
M1,LA MALVA-ROSA,99,18,126,150,44,3,14.98,3.2197,2.291,0.1525,0.4215,0.0,84.845,0.0,85.2665
M2,LA MALVA-ROSA,99,18,126,150,44,3,16.849,3.7908,0.4931,0.0315,0.0907,0.9267,0.7921,53.1003,54.9098
M1,LA MALVA-ROSA,99,18,126,150,43,4,10.057,2.1761,4.128,0.2245,0.7596,0.0,60.3983,0.0,61.1578
M2,LA MALVA-ROSA,99,18,126,150,43,4,17.278,3.8425,0.9027,0.0377,0.1661,0.9503,0.9473,53.8238,55.8875
M1,LA MALVA-ROSA,99,18,126,150,42,5,13.287,2.8656,2.332,0.1489,0.4291,0.0,75.844,0.0,76.2731
M2,LA MALVA-ROSA,99,18,126,150,42,5,16.715,3.6847,0.8142,0.0298,0.1498,0.9193,0.7492,51.6137,53.432
M1,LA MALVA-ROSA,99,18,126,200,54,1,21.132,4.6008,4.606,0.2033,0.8475,0.0,120.8733,0.0,121.7208
M2,LA MALVA-ROSA,99,18,126,200,54,1,16.502,3.6944,1.2293,0.0442,0.2262,0.9076,1.1118,51.75,53.9956
M1,LA MALVA-ROSA,99,18,126,200,50,2,18.12,3.8503,5.315,0.2439,0.978,0.0,103.0097,0.0,103.9876
M2,LA MALVA-ROSA,99,18,126,200,50,2,26.182,5.6011,1.1033,0.0455,0.203,1.44,1.1442,78.4576,81.2449
M1,LA MALVA-ROSA,99,18,126,200,52,3,16.584,3.575,3.232,0.1669,0.5947,0.0,94.1479,0.0,94.7426
M2,LA MALVA-ROSA,99,18,126,200,52,3,17.567,3.9072,0.8235,0.0328,0.1515,0.9662,0.8255,54.7303,56.6736
M1,LA MALVA-ROSA,99,18,126,200,55,4,16.821,3.5809,4.152,0.2286,0.764,0.0,95.847,0.0,96.611
M2,LA MALVA-ROSA,99,18,126,200,55,4,19.327,4.2736,0.8936,0.0371,0.1644,1.063,0.9323,59.8627,62.0224
M1,LA MALVA-ROSA,99,18,126,200,47,5,13.787,2.9764,2.324,0.1483,0.4276,0.0,78.6179,0.0,79.0455
M2,LA MALVA-ROSA,99,18,126,200,47,5,21.97,4.9178,0.8142,0.0298,0.1498,1.2084,0.7492,68.8854,70.9927
M1,LA MALVA-ROSA,99,18,126,250,66,1,24.268,5.2942,4.522,0.2233,0.832,0.0,138.822,0.0,139.654
M2,LA MALVA-ROSA,99,18,126,250,66,1,24.018,5.295,1.1489,0.0447,0.2114,1.321,1.1256,74.1699,76.8279
M1,LA MALVA-ROSA,99,18,126,250,57,2,20.795,4.4358,2.914,0.185,0.5362,0.0,116.2602,0.0,116.7963
M2,LA MALVA-ROSA,99,18,126,250,57,2,31.582,6.6881,1.0212,0.049,0.1879,1.737,1.2334,93.6831,96.8414
M1,LA MALVA-ROSA,99,18,126,250,61,3,18.184,3.8692,3.459,0.1928,0.6365,0.0,102.1987,0.0,102.8351
M2,LA MALVA-ROSA,99,18,126,250,61,3,24.831,5.4744,0.8566,0.0361,0.1576,1.3657,0.9086,76.6834,79.1153
M1,LA MALVA-ROSA,99,18,126,250,63,4,19.781,4.2655,3.134,0.2,0.5767,0.0,112.3528,0.0,112.9295
M2,LA MALVA-ROSA,99,18,126,250,63,4,22.686,5.0305,0.7009,0.0279,0.129,1.2477,0.7008,70.4654,72.543
M1,LA MALVA-ROSA,99,18,126,250,56,5,17.875,3.8664,2.537,0.1595,0.4668,0.0,101.2908,0.0,101.7576
M2,LA MALVA-ROSA,99,18,126,250,56,5,26.295,5.8231,0.9846,0.0359,0.1812,1.4462,0.9044,81.5666,84.0984
M1,LA PETXINA,364,25,123,50,22,1,5.86,1.2594,6.317,0.2545,1.1623,0.0,38.0885,0.0,39.2508
M2,LA PETXINA,364,25,123,50,22,1,7.322,1.5525,0.6964,0.0294,0.1281,0.4027,0.739,21.7466,23.0165
M1,LA PETXINA,364,25,123,50,16,2,5.977,1.1989,7.178,0.2583,1.3208,0.0,36.6636,0.0,37.9843
M2,LA PETXINA,364,25,123,50,16,2,8.745,1.8086,0.8846,0.0331,0.1628,0.481,0.8316,25.334,26.8093
M1,LA PETXINA,364,25,123,50,19,3,6.765,1.3283,5.94,0.3033,1.093,0.0,41.0527,0.0,42.1457
M2,LA PETXINA,364,25,123,50,19,3,10.272,2.1703,0.8104,0.0308,0.1491,0.565,0.7741,30.4002,31.8884
M1,LA PETXINA,364,25,123,50,17,4,6.332,1.2897,6.661,0.2925,1.2256,0.0,39.809,0.0,41.0346
M2,LA PETXINA,364,25,123,50,17,4,9.07,1.9275,0.4814,0.0139,0.0886,0.4988,0.35,26.9995,27.9368
M1,LA PETXINA,364,25,123,50,18,5,5.143,1.0844,7.296,0.2547,1.3425,0.0,33.693,0.0,35.0355
M2,LA PETXINA,364,25,123,50,18,5,9.644,2.0594,0.8546,0.0331,0.1572,0.5304,0.833,28.8477,30.3684
M1,LA PETXINA,364,25,123,100,38,1,10.04,2.0964,5.736,0.2889,1.0554,0.0,60.0129,0.0,61.0683
M2,LA PETXINA,364,25,123,100,38,1,13.108,2.7686,0.5422,0.0218,0.0998,0.7209,0.5486,38.7812,40.1505
M1,LA PETXINA,364,25,123,100,34,2,8.837,1.7856,7.523,0.3408,1.3842,0.0,53.4998,0.0,54.884
M2,LA PETXINA,364,25,123,100,34,2,14.675,3.1033,0.7069,0.0265,0.1301,0.8071,0.6671,43.4699,45.0743
M1,LA PETXINA,364,25,123,100,35,3,11.588,2.2994,7.787,0.3458,1.4328,0.0,66.5545,0.0,67.9873
M2,LA PETXINA,364,25,123,100,35,3,18.689,3.8833,1.2115,0.0534,0.2229,1.0279,1.3446,54.3956,56.991
M1,LA PETXINA,364,25,123,100,38,4,11.183,2.2581,8.254,0.3297,1.5187,0.0,65.1082,0.0,66.6269
M2,LA PETXINA,364,25,123,100,38,4,14.917,3.07,1.0691,0.0401,0.1967,0.8204,1.0081,43.0033,45.0285
M1,LA PETXINA,364,25,123,100,35,5,11.106,2.2528,7.315,0.3267,1.346,0.0,64.899,0.0,66.2449
M2,LA PETXINA,364,25,123,100,35,5,18.353,3.8106,0.9153,0.0358,0.1684,1.0094,0.9004,53.3765,55.4547
M1,LA PETXINA,364,25,123,150,54,1,13.185,2.7572,9.289,0.3436,1.7092,0.0,78.017,0.0,79.7261
M2,LA PETXINA,364,25,123,150,54,1,17.507,3.6556,1.1056,0.0359,0.2034,0.9629,0.9043,51.2051,53.2757
M1,LA PETXINA,364,25,123,150,49,2,11.583,2.3792,9.162,0.3825,1.6858,0.0,69.4835,0.0,71.1693
M2,LA PETXINA,364,25,123,150,49,2,17.244,3.5792,1.2428,0.0515,0.2287,0.9484,1.296,50.1354,52.6085
M1,LA PETXINA,364,25,123,150,53,3,15.316,3.0844,8.067,0.35,1.4843,0.0,86.4103,0.0,87.8947
M2,LA PETXINA,364,25,123,150,53,3,21.268,4.3561,0.6433,0.0237,0.1184,1.1697,0.5953,61.0185,62.902
M1,LA PETXINA,364,25,123,150,47,4,13.152,2.6731,7.498,0.3472,1.3796,0.0,75.9899,0.0,77.3695
M2,LA PETXINA,364,25,123,150,47,4,15.665,3.2444,0.5264,0.0204,0.0969,0.8616,0.5125,45.4466,46.9175
M1,LA PETXINA,364,25,123,150,51,5,14.766,3.0064,6.586,0.3406,1.2118,0.0,84.2084,0.0,85.4202
M2,LA PETXINA,364,25,123,150,51,5,20.189,4.1956,0.1203,0.0079,0.0221,1.1104,0.1997,58.7692,60.1013
M1,LA PETXINA,364,25,123,200,72,1,15.803,3.3016,7.841,0.3567,1.4427,0.0,92.0432,0.0,93.486
M2,LA PETXINA,364,25,123,200,72,1,21.968,4.5525,0.6704,0.0285,0.1234,1.2082,0.7167,63.7689,65.8172
M1,LA PETXINA,364,25,123,200,64,2,14.329,2.9319,8.869,0.3786,1.6319,0.0,83.293,0.0,84.9249
M2,LA PETXINA,364,25,123,200,64,2,18.972,3.9736,1.0186,0.0329,0.1874,1.0435,0.8286,55.6602,57.7197
M1,LA PETXINA,364,25,123,200,64,3,17.592,3.5244,7.826,0.3383,1.44,0.0,97.1872,0.0,98.6272
M2,LA PETXINA,364,25,123,200,64,3,25.861,5.3381,0.6481,0.0213,0.1193,1.4224,0.5347,74.773,76.8493
M1,LA PETXINA,364,25,123,200,64,4,16.65,3.375,9.428,0.3814,1.7348,0.0,94.5098,0.0,96.2445
M2,LA PETXINA,364,25,123,200,64,4,22.755,4.6725,1.0488,0.0391,0.193,1.2515,0.9838,65.45,67.8784
M1,LA PETXINA,364,25,123,200,62,5,17.467,3.58,8.402,0.3658,1.546,0.0,99.2772,0.0,100.8231
M2,LA PETXINA,364,25,123,200,62,5,23.48,4.8539,1.1131,0.0395,0.2048,1.2914,0.995,67.9908,70.482
M1,LA PETXINA,364,25,123,250,89,1,19.603,4.0942,8.581,0.4055,1.5789,0.0,113.2137,0.0,114.7926
M2,LA PETXINA,364,25,123,250,89,1,24.341,5.0611,0.3707,0.0142,0.0682,1.3388,0.358,70.8936,72.6586
M1,LA PETXINA,364,25,123,250,80,2,18.422,3.7372,8.745,0.3908,1.6091,0.0,103.8605,0.0,105.4696
M2,LA PETXINA,364,25,123,250,80,2,24.947,5.1964,1.0288,0.045,0.1893,1.3721,1.1331,72.7881,75.4826
M1,LA PETXINA,364,25,123,250,74,3,17.891,3.5758,9.118,0.3758,1.6777,0.0,99.4244,0.0,101.1021
M2,LA PETXINA,364,25,123,250,74,3,28.693,5.9139,0.7288,0.0325,0.1341,1.5781,0.8173,82.8387,85.3682
M1,LA PETXINA,364,25,123,250,76,4,18.083,3.6675,9.392,0.3792,1.7281,0.0,101.8141,0.0,103.5423
M2,LA PETXINA,364,25,123,250,76,4,23.258,4.7514,1.0121,0.0373,0.1862,1.2792,0.9383,66.555,68.9587
M1,LA PETXINA,364,25,123,250,76,5,21.363,4.4088,9.594,0.4372,1.7653,0.0,121.9266,0.0,123.6919
M2,LA PETXINA,364,25,123,250,76,5,30.06,6.1758,0.1764,0.0094,0.0325,1.6533,0.2362,86.5075,88.4295
M1,LA PETXINA,364,25,123,300,101,1,22.707,4.7103,9.22,0.4486,1.6965,0.0,129.7979,0.0,131.4944
M2,LA PETXINA,364,25,123,300,101,1,27.487,5.7216,0.5422,0.0218,0.0998,1.5118,0.5486,80.146,82.3062
M1,LA PETXINA,364,25,123,300,92,2,24.328,4.9583,9.338,0.3986,1.7182,0.0,134.7804,0.0,136.4986
M2,LA PETXINA,364,25,123,300,92,2,30.365,6.3689,0.2188,0.0091,0.0403,1.6701,0.2285,89.2121,91.151
M1,LA PETXINA,364,25,123,300,89,3,20.668,4.153,9.193,0.3567,1.6915,0.0,113.4645,0.0,115.156
M2,LA PETXINA,364,25,123,300,89,3,37.262,7.7278,1.1457,0.0406,0.2108,2.0494,1.0227,108.2469,111.5299
M1,LA PETXINA,364,25,123,300,86,4,19.659,3.9944,8.651,0.3961,1.5918,0.0,110.4667,0.0,112.0584
M2,LA PETXINA,364,25,123,300,86,4,25.025,5.1328,0.627,0.0189,0.1154,1.3764,0.4746,71.8975,73.8638
M1,LA PETXINA,364,25,123,300,90,5,24.808,5.0925,10.288,0.4417,1.893,0.0,139.2388,0.0,141.1318
M2,LA PETXINA,364,25,123,300,90,5,33.405,6.8106,0.3225,0.0128,0.0593,1.8373,0.3223,95.3988,97.6177
M1,LA PETXINA,364,25,123,350,117,1,19.503,4.0577,10.327,0.425,1.9002,0.0,112.786,0.0,114.6862
M2,LA PETXINA,364,25,123,350,117,1,32.168,6.7331,1.175,0.044,0.2162,1.7692,1.106,94.3134,97.4049
M1,LA PETXINA,364,25,123,350,105,2,28.433,5.7608,8.521,0.4139,1.5679,0.0,155.3546,0.0,156.9225
M2,LA PETXINA,364,25,123,350,105,2,30.732,6.3961,0.6341,0.0271,0.1167,1.6903,0.6808,89.5938,92.0816
M1,LA PETXINA,364,25,123,350,99,3,23.172,4.6586,9.056,0.3358,1.6663,0.0,125.6599,0.0,127.3262
M2,LA PETXINA,364,25,123,350,99,3,36.549,7.557,1.0083,0.0369,0.1855,2.0102,0.9284,105.854,108.9781
M1,LA PETXINA,364,25,123,350,104,4,21.982,4.4678,9.01,0.3817,1.6578,0.0,122.0126,0.0,123.6704
M2,LA PETXINA,364,25,123,350,104,4,27.737,5.7308,0.4876,0.0141,0.0897,1.5255,0.355,80.2744,82.2447
M1,LA PETXINA,364,25,123,350,102,5,27.284,5.5975,8.338,0.4492,1.5342,0.0,152.1333,0.0,153.6675
M2,LA PETXINA,364,25,123,350,102,5,38.605,7.8866,1.0036,0.0423,0.1847,2.1233,1.0638,110.4722,113.844
M1,LA PETXINA,364,25,123,400,127,1,22.22,4.6197,8.998,0.4217,1.6556,0.0,126.8412,0.0,128.4968
M2,LA PETXINA,364,25,123,400,127,1,34.084,7.1336,0.3553,0.0138,0.0654,1.8746,0.3462,99.9241,102.2103
M1,LA PETXINA,364,25,123,400,118,2,28.39,5.7166,9.122,0.3922,1.6784,0.0,153.6982,0.0,155.3767
M2,LA PETXINA,364,25,123,400,118,2,34.298,7.1439,0.9625,0.0315,0.1771,1.8864,0.7921,100.0677,102.9233
M1,LA PETXINA,364,25,123,400,106,3,25.223,5.1142,8.418,0.3456,1.5489,0.0,137.3661,0.0,138.915
M2,LA PETXINA,364,25,123,400,106,3,41.584,8.6045,0.8316,0.0297,0.153,2.2871,0.7465,120.5268,123.7135
M1,LA PETXINA,364,25,123,400,119,4,26.346,5.3744,9.472,0.4172,1.7428,0.0,145.7179,0.0,147.4608
M2,LA PETXINA,364,25,123,400,119,4,30.728,6.3625,0.9704,0.0354,0.1785,1.69,0.8911,89.1232,91.8829
M1,LA PETXINA,364,25,123,400,116,5,30.461,6.2631,9.124,0.4603,1.6788,0.0,169.1599,0.0,170.8387
M2,LA PETXINA,364,25,123,400,116,5,43.752,8.9308,0.9952,0.042,0.1831,2.4064,1.0562,125.0986,128.7444
M1,LA PETXINA,364,25,123,450,141,1,31.003,6.4805,8.98,0.4405,1.6523,0.0,174.1332,0.0,175.7855
M2,LA PETXINA,364,25,123,450,141,1,37.003,7.7364,0.6704,0.0285,0.1234,2.0352,0.7167,108.3669,111.2422
M1,LA PETXINA,364,25,123,450,130,2,33.994,6.9325,8.763,0.4172,1.6124,0.0,184.918,0.0,186.5304
M2,LA PETXINA,364,25,123,450,130,2,39.373,8.245,0.5054,0.0223,0.093,2.1655,0.5615,115.4921,118.3121
M1,LA PETXINA,364,25,123,450,118,3,27.813,5.6458,9.133,0.373,1.6805,0.0,151.4347,0.0,153.1152
M2,LA PETXINA,364,25,123,450,118,3,44.076,9.0739,0.7436,0.0333,0.1368,2.4242,0.839,127.1024,130.5025
M1,LA PETXINA,364,25,123,450,132,4,28.082,5.7695,7.653,0.4136,1.4082,0.0,155.566,0.0,156.9741
M2,LA PETXINA,364,25,123,450,132,4,35.288,7.2728,0.3859,0.0166,0.071,1.9408,0.4167,101.874,104.3025
M1,LA PETXINA,364,25,123,450,128,5,33.382,6.8544,10.04,0.4558,1.8474,0.0,183.9255,0.0,185.7728
M2,LA PETXINA,364,25,123,450,128,5,46.308,9.4622,0.2373,0.0107,0.0437,2.5469,0.2697,132.5418,135.4021
M1,LA PETXINA,364,25,123,500,152,1,33.377,6.9771,8.956,0.4405,1.6479,0.0,186.6289,0.0,188.2768
M2,LA PETXINA,364,25,123,500,152,1,42.017,8.7486,0.6469,0.0278,0.119,2.3109,0.6993,122.546,125.6753
M1,LA PETXINA,364,25,123,500,141,2,37.233,7.5336,9.631,0.4178,1.7721,0.0,200.056,0.0,201.8281
M2,LA PETXINA,364,25,123,500,141,2,41.512,8.6691,0.9859,0.0329,0.1814,2.2832,0.8266,121.4329,124.7241
M1,LA PETXINA,364,25,123,500,130,3,29.611,6.0225,9.365,0.3897,1.7232,0.0,161.3301,0.0,163.0533
M2,LA PETXINA,364,25,123,500,130,3,46.166,9.5345,0.7436,0.0333,0.1368,2.5391,0.839,133.5538,137.0688
M1,LA PETXINA,364,25,123,500,148,4,30.505,6.2731,9.031,0.4453,1.6617,0.0,169.0333,0.0,170.695
M2,LA PETXINA,364,25,123,500,148,4,38.907,8.0789,0.4028,0.017,0.0741,2.1399,0.4277,113.1654,115.8071
M1,LA PETXINA,364,25,123,500,138,5,27.091,5.5605,9.823,0.4417,1.8074,0.0,151.0149,0.0,152.8224
M2,LA PETXINA,364,25,123,500,138,5,49.064,10.0192,0.1203,0.0079,0.0221,2.6985,0.1997,140.3437,143.264
M1,LA PETXINA,364,25,123,550,163,1,35.942,7.5094,9.057,0.4378,1.6665,0.0,199.952,0.0,201.6185
M2,LA PETXINA,364,25,123,550,163,1,42.284,8.8175,0.5811,0.0265,0.1069,2.3256,0.666,123.5114,126.6099
M1,LA PETXINA,364,25,123,550,152,2,40.789,8.2594,10.454,0.4336,1.9235,0.0,218.7167,0.0,220.6403
M2,LA PETXINA,364,25,123,550,152,2,44.315,9.2342,1.476,0.0702,0.2716,2.4373,1.7673,129.3476,133.8238
M1,LA PETXINA,364,25,123,550,141,3,38.117,7.7678,8.147,0.3933,1.499,0.0,205.3337,0.0,206.8327
M2,LA PETXINA,364,25,123,550,141,3,50.373,10.4105,0.626,0.0289,0.1152,2.7705,0.7274,145.8255,149.4386
M1,LA PETXINA,364,25,123,550,157,4,34.141,7.0558,9.094,0.4494,1.6733,0.0,188.8329,0.0,190.5062
M2,LA PETXINA,364,25,123,550,157,4,39.502,8.2158,0.5264,0.0204,0.0969,2.1726,0.5125,115.0835,117.8655
M1,LA PETXINA,364,25,123,550,149,5,38.119,7.8539,9.102,0.4539,1.6748,0.0,209.0234,0.0,210.6982
M2,LA PETXINA,364,25,123,550,149,5,52.995,10.8594,0.9736,0.0409,0.1791,2.9147,1.0288,152.1137,156.2365
M1,LA PETXINA,364,25,123,600,171,1,38.445,8.0152,8.98,0.4405,1.6523,0.0,212.7475,0.0,214.3998
M2,LA PETXINA,364,25,123,600,171,1,44.107,9.2214,0.6704,0.0285,0.1234,2.4259,0.7167,129.1688,132.4347
M1,LA PETXINA,364,25,123,600,160,2,42.948,8.7116,9.146,0.4178,1.6829,0.0,229.6965,0.0,231.3794
M2,LA PETXINA,364,25,123,600,160,2,47.575,9.9289,0.7322,0.0308,0.1347,2.6166,0.776,139.0795,142.6069
M1,LA PETXINA,364,25,123,600,149,3,36.442,7.4714,9.75,0.4031,1.794,0.0,198.1203,0.0,199.9143
M2,LA PETXINA,364,25,123,600,149,3,56.889,11.8392,0.685,0.0246,0.126,3.1289,0.6194,165.8371,169.7115
M1,LA PETXINA,364,25,123,600,168,4,36.375,7.5186,9.747,0.4589,1.7934,0.0,200.7131,0.0,202.5065
M2,LA PETXINA,364,25,123,600,168,4,43.803,9.137,0.4887,0.0142,0.0899,2.4092,0.3561,127.9858,130.841
M1,LA PETXINA,364,25,123,600,157,5,41.245,8.4875,10.929,0.4697,2.0109,0.0,225.3636,0.0,227.3745
M2,LA PETXINA,364,25,123,600,157,5,56.974,11.6339,0.5035,0.0202,0.0926,3.1336,0.5077,162.9619,166.6958
M1,LA PETXINA,364,25,123,650,183,1,42.101,8.7911,9.047,0.4514,1.6646,0.0,232.54,0.0,234.2047
M2,LA PETXINA,364,25,123,650,183,1,48.316,10.0675,0.5711,0.0255,0.1051,2.6574,0.6423,141.0205,144.4253
M1,LA PETXINA,364,25,123,650,175,2,44.319,9.0388,9.436,0.4175,1.7362,0.0,237.9218,0.0,239.658
M2,LA PETXINA,364,25,123,650,175,2,51.18,10.6916,0.2046,0.0087,0.0377,2.8149,0.2177,149.7631,152.8333
M1,LA PETXINA,364,25,123,650,161,3,42.24,8.6598,9.343,0.3994,1.7191,0.0,227.9295,0.0,229.6486
M2,LA PETXINA,364,25,123,650,161,3,56.825,11.7539,0.3292,0.0132,0.0606,3.1254,0.3309,164.6428,168.1596
M1,LA PETXINA,364,25,123,650,182,4,37.362,7.7586,9.704,0.4544,1.7855,0.0,206.6395,0.0,208.425
M2,LA PETXINA,364,25,123,650,182,4,44.757,9.2889,0.4887,0.0142,0.0899,2.4616,0.3561,130.1145,133.0222
M1,LA PETXINA,364,25,123,650,169,5,44.203,9.0792,9.09,0.4511,1.6726,0.0,239.7832,0.0,241.4557
M2,LA PETXINA,364,25,123,650,169,5,60.609,12.4517,0.9612,0.0406,0.1769,3.3335,1.021,174.4167,178.9481
M1,LA PETXINA,364,25,123,700,192,1,43.982,9.1866,10.043,0.4506,1.8479,0.0,242.4711,0.0,244.319
M2,LA PETXINA,364,25,123,700,192,1,51.226,10.6872,1.2448,0.0479,0.229,2.8174,1.2056,149.7014,153.9535
M1,LA PETXINA,364,25,123,700,183,2,46.811,9.5117,9.773,0.4186,1.7982,0.0,249.8468,0.0,251.645
M2,LA PETXINA,364,25,123,700,183,2,55.802,11.695,1.0201,0.0329,0.1877,3.0691,0.8281,163.8175,167.9024
M1,LA PETXINA,364,25,123,700,171,3,34.275,7.0217,9.214,0.4133,1.6954,0.0,187.0654,0.0,188.7608
M2,LA PETXINA,364,25,123,700,171,3,61.038,12.6383,0.8671,0.0312,0.1595,3.3571,0.7853,177.0312,181.3332
M1,LA PETXINA,364,25,123,700,186,4,39.026,8.0728,9.051,0.4456,1.6654,0.0,214.3204,0.0,215.9858
M2,LA PETXINA,364,25,123,700,186,4,48.175,9.9486,0.4498,0.0187,0.0828,2.6496,0.471,139.3555,142.5589
M1,LA PETXINA,364,25,123,700,184,5,47.428,9.7314,9.885,0.4636,1.8188,0.0,256.5066,0.0,258.3255
M2,LA PETXINA,364,25,123,700,184,5,64.716,13.3103,1.1271,0.0401,0.2074,3.5594,1.0101,186.4438,191.2207
